"","port","vessel_name","lat","lon"
"235","ESP-56","GINES Y ANA",38.3569194558293,-0.437755271106843
"236","ESP-56","HNOS FUENTES TRES",38.3569194558293,-0.437755271106843
"237","ESP-56","JONATHAN Y ALBA",38.3569194558293,-0.437755271106843
"238","ESP-56","JUAN Y LUCIA",38.3569194558293,-0.437755271106843
"239","ESP-56","LORENZO Y FINA",38.3569194558293,-0.437755271106843
"240","ESP-56","LOS ALONSOS",38.3569194558293,-0.437755271106843
"241","ESP-56","LOS PICONES",38.3569194558293,-0.437755271106843
"242","ESP-56","NUEVO CAMARROJAS",38.3569194558293,-0.437755271106843
"243","ESP-56","NUEVO HERMANOS RABAL",38.3569194558293,-0.437755271106843
"244","ESP-56","NUEVO JUAN JESUS",38.3569194558293,-0.437755271106843
"245","ESP-56","NUEVO SABOR DEL MAR",38.3569194558293,-0.437755271106843
"246","ESP-56","PAREDES GARCIA",38.3569194558293,-0.437755271106843
"247","ESP-56","PAREDES GARCIA DOS",38.3569194558293,-0.437755271106843
"248","ESP-56","PEDRO Y AMALIA",38.3569194558293,-0.437755271106843
"249","ESP-56","PEPE LASAL UNO",38.3569194558293,-0.437755271106843
"250","ESP-56","PERETUJO",38.3569194558293,-0.437755271106843
"251","ESP-56","PEREZ SEGURA",38.3569194558293,-0.437755271106843
"252","ESP-56","ROSA MARIA JUAREZ",38.3569194558293,-0.437755271106843
"253","ESP-56","SOTO DURAN",38.3569194558293,-0.437755271106843
"254","ESP-56","VICENT MATA",38.3569194558293,-0.437755271106843
"255","ESP-56","VICTORIA Y PEDRO",38.3569194558293,-0.437755271106843
"256","ESP-56","VIRGEN DEL CARMEN",38.3569194558293,-0.437755271106843
"257","ESP-60","ESTRELLA DE MIGUEL",37.9114952022144,-0.726523781048393
"258","ESP-60","GINES Y ANA",37.9114952022144,-0.726523781048393
"259","ESP-60","HNOS FUENTES TRES",37.9114952022144,-0.726523781048393
"260","ESP-60","NUEVO CAMARROJAS",37.9114952022144,-0.726523781048393
"261","ESP-60","PEPE LASAL UNO",37.9114952022144,-0.726523781048393
"262","ESP-60","ROSA MARIA JUAREZ",37.9114952022144,-0.726523781048393
"263","ESP-60","VICTORIA Y PEDRO",37.9114952022144,-0.726523781048393
"264","ESP-98","LORENZO Y FINA",41.9756747801246,3.21500152061861
"265","ESP-98","VICENT MATA",41.9756747801246,3.21500152061861
"266","GANDIA","CRISTO DEL PANO",38.9988655372597,-0.139716249180857
"267","GANDIA","EL VILLA",38.9992116863493,-0.138183508121458
"268","GANDIA","ESTRELLA DE MIGUEL",38.99824533292,-0.141761232659673
"269","GANDIA","LORENZO Y FINA",38.9988655372597,-0.139716249180857
"270","GANDIA","LOS ALONSOS",38.99824533292,-0.141761232659673
"271","GANDIA","NUEVO ATXARRE",38.9938745941276,-0.148635559947554
"272","GANDIA","NUEVO JUAN JESUS",38.9997648293208,-0.139037484491109
"273","GANDIA","NUEVO PALOMA DIVINA",38.9981500470133,-0.141315306164188
"274","GANDIA","PAREDES GARCIA",38.9991194806785,-0.140386367202097
"275","GANDIA","PEPE LASAL UNO",39.0061160928681,-0.118425113631466
"276","GANDIA","PEREZ SEGURA",39.0001692868063,-0.131810516004262
"277","GANDIA","PESCALBA UNO",38.9979963708952,-0.144986737965254
"278","GANDIA","SOTO DURAN",38.9988655372597,-0.139716249180857
"279","GANDIA","TOPACIO",39.0061160928681,-0.118425113631466
"280","GANDIA","VICENT MATA",38.9979173797953,-0.141090295786425
"281","GANDIA","VICTORIA Y PEDRO",38.9936440799505,-0.154142707649152
"282","ILLA CONILLERA","TOPACIO",38.9843943237001,1.2118721224692
"283","JAVEA","ALONSO Y MARIA",38.7969347724968,0.187769370871122
"284","JAVEA","CHORROLL DOS",38.7967160765343,0.186480540701161
"285","JAVEA","EL CAENA",38.7969347724968,0.187769370871122
"286","JAVEA","EL CHUMBO",38.7967160765343,0.186480540701161
"287","JAVEA","ESTRELLA DE MIGUEL",38.7967160765343,0.186480540701161
"288","JAVEA","LORENZO Y FINA",38.7967160765343,0.186480540701161
"289","JAVEA","LOS ALONSOS",38.7969347724968,0.187769370871122
"290","JAVEA","NUEVO ATXARRE",38.7969347724968,0.187769370871122
"291","JAVEA","NUEVO HERMANOS RABAL",38.7967160765343,0.186480540701161
"292","JAVEA","NUEVO JUAN JESUS",38.7967160765343,0.186480540701161
"293","JAVEA","NUEVO PALOMA DIVINA",38.7969347724968,0.187769370871122
"294","JAVEA","NUEVO SABOR DEL MAR",38.7967160765343,0.186480540701161
"295","JAVEA","PAREDES GARCIA DOS",38.7967160765343,0.186480540701161
"296","JAVEA","PEDRO Y AMALIA",38.7967160765343,0.186480540701161
"297","JAVEA","PEPE LASAL UNO",38.7969347724968,0.187769370871122
"298","JAVEA","PERETUJO",38.7969347724968,0.187769370871122
"299","JAVEA","SOTO DURAN",38.7964973805718,0.185191710531199
"300","JAVEA","TOPACIO",38.7969347724968,0.187769370871122
"301","JAVEA","VICENT MATA",38.7967160765343,0.186480540701161
"302","JAVEA","VICTORIA Y PEDRO",38.7967160765343,0.186480540701161
"303","L'AMETLLA DE MAR","GEPUS",40.8802113301401,0.802947150204043
"304","L'AMETLLA DE MAR","LORENZO Y FINA",40.8811879600466,0.803280439403889
"305","L'AMETLLA DE MAR","NUEVO PALOMA DIVINA",40.8792347002335,0.802613861004197
"306","L'AMETLLA DE MAR","TIO GEL SEGON",40.8802113301401,0.802947150204043
"307","L'AMETLLA DE MAR","VICENT MATA",40.8811879600466,0.803280439403889
"308","LA VILA VILLAJOYOSA","CRISTO DEL PANO",38.5048179015545,-0.220749865996992
"309","LA VILA VILLAJOYOSA","EL CAENA",38.5050273458568,-0.218712017207296
"310","LA VILA VILLAJOYOSA","LOS ALONSOS",38.5048179015545,-0.220749865996992
"311","LA VILA VILLAJOYOSA","NUEVO HERMANOS RABAL",38.5049226237057,-0.219730941602144
"312","LA VILA VILLAJOYOSA","PEDRO Y AMALIA",38.5048179015545,-0.220749865996992
"313","LA VILA VILLAJOYOSA","PEPE LASAL UNO",38.5050273458568,-0.218712017207296
"314","LA VILA VILLAJOYOSA","TOPACIO",38.5048179015545,-0.220749865996992
"315","LA VILA VILLAJOYOSA","VICENT MATA",38.5058417455396,-0.219468691163349
"316","LA VILA VILLAJOYOSA","VIRGEN DEL CARMEN",38.5048179015545,-0.220749865996992
"317","MORAIRA","ALONSO Y MARIA",38.6831709849929,0.144379213997213
"318","MORAIRA","CHORROLL DOS",38.6831445670809,0.142186218803155
"319","MORAIRA","CRISTO DEL PANO",38.6828135919561,0.14306881552697
"320","MORAIRA","EL CHUMBO",38.6831445670809,0.142186218803155
"321","MORAIRA","EL VILLA",38.6831709849929,0.144379213997213
"322","MORAIRA","ESTRELLA DE MIGUEL",38.6847539457541,0.145430628121304
"323","MORAIRA","HNOS FUENTES TRES",38.6827607561322,0.138682825138856
"324","MORAIRA","JUAN Y LUCIA",38.6831445670809,0.142186218803155
"325","MORAIRA","LORENZO Y FINA",38.6831445670809,0.142186218803155
"326","MORAIRA","LOS ALONSOS",38.6836810266386,0.143267688575872
"327","MORAIRA","PAREDES GARCIA",38.6835283780296,0.145689612467455
"328","MORAIRA","PAREDES GARCIA DOS",38.6835283780296,0.145689612467455
"329","MORAIRA","PEDRO Y AMALIA",38.6827607561322,0.138682825138856
"330","MORAIRA","PEPE LASAL UNO",38.6847539457541,0.145430628121304
"331","MORAIRA","SOTO DURAN",38.6835283780296,0.145689612467455
"332","MORAIRA","VICENT MATA",38.6841411618919,0.14556012029438
"333","MORAIRA","VICTORIA Y PEDRO",38.6847539457541,0.145430628121304
"334","PALAMOS","LORENZO Y FINA",41.8441930420315,3.1251513165701
"335","PALAMOS","VICENT MATA",41.8420255005911,3.12498668714739
"336","PALMA DE MALLORCA","SARA Y THESA",39.543802986425,2.63955701826159
"337","PEDRO PINATAR","ALONSO Y MARIA",37.8213976696256,-0.75209925580372
"338","PEDRO PINATAR","CRISTO DEL PANO",37.8213976696256,-0.75209925580372
"339","PEDRO PINATAR","EL CAENA",37.8213976696256,-0.75209925580372
"340","PEDRO PINATAR","EL GUINAMON",37.8209812922949,-0.753404286267892
"341","PEDRO PINATAR","ESTRELLA DE MIGUEL",37.8213976696256,-0.75209925580372
"342","PEDRO PINATAR","GINES Y ANA",37.8213976696256,-0.75209925580372
"343","PEDRO PINATAR","JUAN Y LUCIA",37.8213976696256,-0.75209925580372
"344","PEDRO PINATAR","LORENZO Y FINA",37.8213976696256,-0.75209925580372
"345","PEDRO PINATAR","LOS ALONSOS",37.8213976696256,-0.75209925580372
"346","PEDRO PINATAR","LOS PICONES",37.8209812922949,-0.753404286267892
"347","PEDRO PINATAR","NUEVO CAMARROJAS",37.8209812922949,-0.753404286267892
"348","PEDRO PINATAR","NUEVO GEMELOS",37.8213976696256,-0.75209925580372
"349","PEDRO PINATAR","NUEVO HERMANOS RABAL",37.8213976696256,-0.75209925580372
"350","PEDRO PINATAR","PAREDES GARCIA",37.8213976696256,-0.75209925580372
"351","PEDRO PINATAR","PAREDES GARCIA DOS",37.8213976696256,-0.75209925580372
"352","PEDRO PINATAR","PEDRO Y AMALIA",37.8209812922949,-0.753404286267892
"353","PEDRO PINATAR","PERETUJO",37.8213976696256,-0.75209925580372
"354","PEDRO PINATAR","PESCALBA CUATRO",37.8209812922949,-0.753404286267892
"355","PEDRO PINATAR","PESCALBA DOS",37.8213976696256,-0.75209925580372
"356","PEDRO PINATAR","PESCALBA UNO",37.8209812922949,-0.753404286267892
"357","PEDRO PINATAR","ROSA MARIA JUAREZ",37.8213976696256,-0.75209925580372
"358","PEDRO PINATAR","TOPACIO",37.8209812922949,-0.753404286267892
"359","PEDRO PINATAR","VICENT MATA",37.8209812922949,-0.753404286267892
"360","PEDRO PINATAR","VICTORIA Y PEDRO",37.8213976696256,-0.75209925580372
"361","PEDRO PINATAR","VIRGEN DEL CARMEN",37.8213976696256,-0.75209925580372
"362","PENISCOLA","ESTRELLA DE MIGUEL",40.3550770983069,0.402510048796841
"363","PENISCOLA","NUEVO ATXARRE",40.3550770983069,0.402510048796841
"364","PENISCOLA","NUEVO JUAN JESUS",40.3566071859613,0.404672589325949
"365","PENISCOLA","NUEVO PALOMA DIVINA",40.3550770983069,0.402510048796841
"366","PENISCOLA","TOPACIO",40.3550770983069,0.402510048796841
"367","PENISCOLA","VICENT MATA",40.361816740899,0.406868424831597
"368","PORT DANDRATX","SARA Y THESA",39.5405929222811,2.37118578065583
"369","PORT OLIMPIC","CRISTO DEL PANO",41.3843980431065,2.20006867999406
"370","PORT OLIMPIC","EL CAENA",41.3843980431065,2.20006867999406
"371","PORT OLIMPIC","ESTRELLA DE MIGUEL",41.3843980431065,2.20006867999406
"372","PORT OLIMPIC","LORENZO Y FINA",41.3843980431065,2.20006867999406
"373","PORT OLIMPIC","NUEVO JUAN JESUS",41.3843980431065,2.20006867999406
"374","PORT OLIMPIC","PAREDES GARCIA",41.3843980431065,2.20006867999406
"375","PORT OLIMPIC","PAREDES GARCIA DOS",41.3843980431065,2.20006867999406
"376","PORTALS NOUS","SARA Y THESA",39.5297666179274,2.58529640621137
"377","PREMIA DE MAR","TOPACIO",41.4887133071822,2.36557206394377
"378","SAGUNTO","NUEVO PALOMA DIVINA",39.6228059619523,-0.147541760913832
"379","SAGUNTO","TOPACIO",39.6228059619523,-0.147541760913832
"380","SAN ADRIAN DE BESOS","ESTRELLA DE MIGUEL",41.4129027997114,2.22976074835172
"381","SAN FELIU DE GUIXOLS","ESTRELLA DE MIGUEL",41.7784605533047,3.03537135779653
"382","SAN FELIU DE GUIXOLS","LORENZO Y FINA",41.7872761836279,3.04987010044716
"383","SAN FELIU DE GUIXOLS","NUEVO JUAN JESUS",41.7784605533047,3.03537135779653
"384","SAN FELIU DE GUIXOLS","VICENT MATA",41.7828683684663,3.04262072912184
"385","SANT ANTONI","TOPACIO",39.0096909361733,1.29642661107573
"386","SANTA POLA","ALTHAIA",38.1880706126408,-0.558030047649472
"387","SANTA POLA","EL VILLA",38.1880706126408,-0.558030047649472
"388","SANTA POLA","JUAN Y LUCIA",38.1867814011487,-0.560326733455945
"389","SANTA POLA","LORENZO Y FINA",38.1880706126408,-0.558030047649472
"390","SANTA POLA","NUEVO JUAN JESUS",38.1880706126408,-0.558030047649472
"391","SANTA POLA","PAREDES GARCIA",38.1880706126408,-0.558030047649472
"392","SANTA POLA","PAREDES GARCIA DOS",38.1867814011487,-0.560326733455945
"393","SANTA PONSA","SARA Y THESA",39.4931183541956,2.46979880096634
"394","TABARCA","ESTRELLA DE MIGUEL",38.1687601601873,-0.480693889911365
"395","TABARCA","JUAN Y LUCIA",38.1687601601873,-0.480693889911365
"396","TABARCA","NUEVO JUAN JESUS",38.1641615669686,-0.479731468631037
"397","TABARCA","NUEVO SABOR DEL MAR",38.1641615669686,-0.479731468631037
"398","TABARCA","VICTORIA Y PEDRO",38.1641615669686,-0.479731468631037
"399","TARRAGONA","TIO GEL SEGON",41.0662118757284,1.21797424074306
"400","TORREVIEJA","ALONSO Y MARIA",37.9661310806818,-0.681659063160399
"401","TORREVIEJA","ALTHAIA",37.9648083134577,-0.679164498662065
"402","TORREVIEJA","ALVALUC II",37.9578881890722,-0.677279662233412
"403","TORREVIEJA","CHORROLL DOS",37.9732881425962,-0.680512863879931
"404","TORREVIEJA","CRISTO DEL PANO",37.9658411124365,-0.680001395125782
"405","TORREVIEJA","EL CABRERILLA",37.9662559207141,-0.681509531404335
"406","TORREVIEJA","EL CAENA",37.9668040227499,-0.681646853683917
"407","TORREVIEJA","EL CHUMBO",37.9630215069135,-0.678357396115585
"408","TORREVIEJA","EL GUINAMON",37.9654733582388,-0.6814942764249
"409","TORREVIEJA","EL VILLA",37.9630215069135,-0.678357396115585
"410","TORREVIEJA","ESTRELLA DE MIGUEL",37.9655126431865,-0.681141641489071
"411","TORREVIEJA","GINES Y ANA",37.9658133592698,-0.68313038491377
"412","TORREVIEJA","HNOS FUENTES TRES",37.9655126431865,-0.681141641489071
"413","TORREVIEJA","JONATHAN Y ALBA",37.9661310806818,-0.681659063160399
"414","TORREVIEJA","JUAN Y LUCIA",37.9643486207106,-0.681030600285963
"415","TORREVIEJA","LORENZO Y FINA",37.9655126431865,-0.681141641489071
"416","TORREVIEJA","LOS ALONSOS",37.9662559207141,-0.681509531404335
"417","TORREVIEJA","LOS PICONES",37.9643486207106,-0.681030600285963
"418","TORREVIEJA","NUEVO CAMARROJAS",37.9655126431865,-0.681141641489071
"419","TORREVIEJA","NUEVO GEMELOS",37.9630654532779,-0.682136896280213
"420","TORREVIEJA","NUEVO HERMANOS RABAL",37.9672641730671,-0.683288025640177
"421","TORREVIEJA","NUEVO JUAN JESUS",37.9654733582388,-0.6814942764249
"422","TORREVIEJA","NUEVO SABOR DEL MAR",37.9630215069135,-0.678357396115585
"423","TORREVIEJA","PAREDES GARCIA",37.9668040227499,-0.681646853683917
"424","TORREVIEJA","PAREDES GARCIA DOS",37.9661310806818,-0.681659063160399
"425","TORREVIEJA","PEDRO Y AMALIA",37.9578009444541,-0.675223579763331
"426","TORREVIEJA","PEPE LASAL UNO",37.9643486207106,-0.681030600285963
"427","TORREVIEJA","PERETUJO",37.9672566349787,-0.681890014726307
"428","TORREVIEJA","PEREZ SEGURA",37.9579754336902,-0.679335744703494
"429","TORREVIEJA","PESCALBA CUATRO",37.9662559207141,-0.681509531404335
"430","TORREVIEJA","PESCALBA DOS",37.9661310806818,-0.681659063160399
"431","TORREVIEJA","PESCALBA UNO",37.9649422845057,-0.683439300636222
"432","TORREVIEJA","ROSA MARIA JUAREZ",37.9655126431865,-0.681141641489071
"433","TORREVIEJA","SOTO DURAN",37.9630215069135,-0.678357396115585
"434","TORREVIEJA","TOPACIO",37.9630215069135,-0.678357396115585
"435","TORREVIEJA","VICTORIA Y PEDRO",37.9655126431865,-0.681141641489071
"436","VALENCIA","CHORROLL DOS",39.4558591945886,-0.288967666084597
"437","VALENCIA","CRISTO DEL PANO",39.4558591945886,-0.288967666084597
"438","VALENCIA","NUEVO JUAN JESUS",39.4558591945886,-0.288967666084597
"439","VALENCIA","PEPE LASAL UNO",39.4558591945886,-0.288967666084597
"440","VALENCIA","TOPACIO",39.4615162817943,-0.312819656289252
"441","VILANOVA","CHORROLL DOS",41.2009254980527,1.73266345447049
"442","VILANOVA","EL CAENA",41.1994034860536,1.74131847469491
"443","VILANOVA","ESTRELLA DE MIGUEL",41.2025857453828,1.73480368225209
"444","VILANOVA","LORENZO Y FINA",41.205768004712,1.72828888980928
"445","VILANOVA","NUEVO JUAN JESUS",41.2025857453828,1.73480368225209
"446","VILANOVA","PAREDES GARCIA",41.205768004712,1.72828888980928
"447","VILANOVA","TOPACIO",41.2009254980527,1.73266345447049
"448","VILANOVA","VICENT MATA",41.2009254980527,1.73266345447049
"449","VINAROS","CHORROLL DOS",40.4585128668727,0.47610444234761
"450","VINAROS","CRISTO DEL PANO",40.4585128668727,0.47610444234761
"451","VINAROS","ESTRELLA DE MIGUEL",40.4616820791281,0.475506107580805
"452","VINAROS","LORENZO Y FINA",40.4616820791281,0.475506107580805
"453","VINAROS","NUEVO ATXARRE",40.4585128668727,0.47610444234761
"454","VINAROS","NUEVO JUAN JESUS",40.4585128668727,0.47610444234761
"455","VINAROS","NUEVO PALOMA DIVINA",40.4585128668727,0.47610444234761
"456","VINAROS","PAREDES GARCIA",40.4585128668727,0.47610444234761
"457","VINAROS","PAREDES GARCIA DOS",40.4585128668727,0.47610444234761
"458","VINAROS","TOPACIO",40.4585128668727,0.47610444234761
"459","VINAROS","VICENT MATA",40.4616820791281,0.475506107580805
